"","ID","Nom","Url","Prénom","Âge","Taille","Poids","Nationalité","Poste",""
"","6395","ROGERS","/joueurs/tom-rogers-6395.html","Tom","21","185","87","Pays-de-Galles","Ailier","[X]"
"","6397","REYNOLDS","/joueurs/josh-reynolds-6397.html","Josh","21","180","112","Pays-de-Galles","Pilier","[X]"
"","6398","GOODCHILD","/joueurs/joe-goodchild-6398.html","Joe","21","188","93","Pays-de-Galles","Ailier","[X]"
"","6400","DORIS","/joueurs/caelan-doris-6400.html","Caelan","22","193","106","Irlande","3ème ligne","[X]"
"","6401","DALY","/joueurs/tom-daly-6401.html","Tom","26","193","106","Irlande","Centre","[X]"
"","6402","DALY","/joueurs/shane-daly-6402.html","Shane","23","191","92","Irlande","Centre","[X]"
"","6403","LLEWELLYN","/joueurs/max-llewellyn-6403.html","Max","21","197","104","Pays-de-Galles","Centre","[X]"
"","6406","MILLER","/joueurs/ally-miller-6406.html","Ally","23","193","103","Ecosse","3ème ligne","[X]"
"","6408","MALLIA","/joueurs/juan-cruz-mallia-6408.html","Juan Cruz","23","182","87","Argentine","Ailier","[X]"
"","6409","FAIVA","/joueurs/james-faiva-6409.html","James","25","185","95","Tonga","Ouverture","[X]"
"","6412","DUMOULIN","/joueurs/julien-dumoulin-6412.html","Julien","29","195","115","France","3ème ligne","[X]"
"","6414","BIDEGAIN","/joueurs/mattin-bidegain-6414.html","Mattin","22","188","105","France","3ème ligne","[X]"
"","6415","BERGOUNIOUX","/joueurs/bastien-bergounioux-6415.html","Bastien","23","202","100","France","2ème ligne","[X]"
"","6416","REGAN","/joueurs/jack-regan-6416.html","Jack","22","196","109","Irlande","2ème ligne","[X]"
"","6418","PAGES","/joueurs/gautier-pages-6418.html","Gautier","20","188","100","France","3ème ligne","[X]"
"","6421","MORRIS","/joueurs/callum-morris-6421.html","Callum","20","186","95","Pays-de-Galles","Mêlée","[X]"
"","6433","SEBASTIAN","/joueurs/javan-sebastian-6433.html","Javan","25","177","118","Pays-de-Galles","Pilier","[X]"
"","6442","DAVIS","/joueurs/dan-davis-6442.html","Dan","21","181","96","Pays-de-Galles","3ème ligne","[X]"
"","6443","THOMAS","/joueurs/ben-thomas-6443.html","Ben","21","183","89","Pays-de-Galles","Ouverture","[X]"
"","6444","CARRE","/joueurs/rhys-carre-6444.html","Rhys","22","187","130","Pays-de-Galles","Pilier","[X]"
"","6446","LEWIS-HUGHES","/joueurs/shane-lewis-hughes-6446.html","Shane","22","192","111","Pays-de-Galles","3ème ligne","[X]"
"","6447","WILLIAMS","/joueurs/tom-williams-6447.html","Tom","23","190","100","Pays-de-Galles","Ailier","[X]"
"","6449","BIRD-TULLOCH","/joueurs/rueben-bird-tulloch-6449.html","Rueben","21","178","94","Angleterre","Centre","[X]"
"","6450","CROSSDALE","/joueurs/ali-crossdale-6450.html","Ali","22","184","78","Angleterre","Arrière","[X]"
"","6454","REFFELL","/joueurs/sean-reffell-6454.html","Sean","21","0","0","Angleterre","3ème ligne","[X]"
"","6456","IBUANOKPE","/joueurs/josh-ibuanokpe-6456.html","Josh","24","188","127","Angleterre","Pilier","[X]"
"","6458","DAVIS","/joueurs/levi-davis-6458.html","Levi","21","176","93","Angleterre","Ailier","[X]"
"","6460","LEWIS","/joueurs/sam-lewis-6460.html","Sam","21","195","112","Angleterre","2ème ligne","[X]"
"","6462","REFFELL","/joueurs/tommy-reffell-6462.html","Tommy","20","185","98","Pays-de-Galles","3ème ligne","[X]"
"","6463","PENNY","/joueurs/carwyn-penny-6463.html","Carwyn","21","180","81","Pays-de-Galles","Ouverture","[X]"
"","6465","CHAPMAN","/joueurs/charlie-chapman-6465.html","Charlie","21","175","80","Angleterre","Mêlée","[X]"
"","6466","DUNN","/joueurs/reece-dunn-6466.html","Reece","19","183","86","Angleterre","Arrière","[X]"
"","6467","BARTLETT","/joueurs/jack-bartlett-6467.html","Jack","20","193","120","Angleterre","Pilier","[X]"
"","6470","SEABROOK","/joueurs/james-seabrook-6470.html","James","21","180","97","Angleterre","3ème ligne","[X]"
"","6471","UMAGA","/joueurs/jacob-umaga-6471.html","Jacob","21","182","91","Angleterre","Centre","[X]"
"","6473","OGHRE","/joueurs/gabriel-oghre-6473.html","Gabriel","21","178","101","Angleterre","Talonneur","[X]"
"","6474","PORTER","/joueurs/will-porter-6474.html","Will","21","176","76","Angleterre","Mêlée","[X]"
"","6475","DAVIDSON","/joueurs/andrew-davidson-6475.html","Andrew","23","200","105","Ecosse","2ème ligne","[X]"
"","6476","KEAST","/joueurs/billy-keast-6476.html","Billy","23","184","110","Angleterre","Pilier","[X]"
"","6477","LAWDAY","/joueurs/tom-lawday-6477.html","Tom","26","189","109","Angleterre","3ème ligne","[X]"
"","6478","MORLEY","/joueurs/sam-morley-6478.html","Sam","21","178","80","Angleterre","Ouverture","[X]"
"","6482","FURBANK","/joueurs/george-furbank-6482.html","George","23","182","85","Angleterre","Arrière","[X]"
"","6483","CUTTING","/joueurs/beck-cutting-6483.html","Beck","21","188","101","Angleterre","Talonneur","[X]"
"","6484","DODD","/joueurs/tom-dodd-6484.html","Tom","22","190","105","Angleterre","3ème ligne","[X]"
"","6487","HILL","/joueurs/ted-hill-6487.html","Ted","21","196","112","Angleterre","3ème ligne","[X]"
"","6488","LAWRENCE","/joueurs/ollie-lawrence-6488.html","Ollie","20","180","91","Angleterre","Centre","[X]"
"","6489","DOHERTY","/joueurs/connor-doherty-6489.html","Connor","19","191","0","Angleterre","Centre","[X]"
"","6490","WILKINSON","/joueurs/kieran-wilkinson-6490.html","Kieran","20","175","85","Angleterre","Ouverture","[X]"
"","6491","SAUNDERS","/joueurs/niall-saunders-6491.html","Niall","22","183","88","Irlande","Mêlée","[X]"
"","6492","HEARLE","/joueurs/alex-hearle-6492.html","Alex","21","183","88","Angleterre","Ailier","[X]"
"","6493","SCOTT","/joueurs/james-scott-6493.html","James","20","193","103","Angleterre","2ème ligne","[X]"
"","6500","HOLMES","/joueurs/ed-holmes-6500.html","Ed","24","194","110","Angleterre","2ème ligne","[X]"
"","6504","DONNELL","/joueurs/ben-donnell-6504.html","Ben","19","197","106","Angleterre","2ème ligne","[X]"
"","6506","HILLS","/joueurs/owen-hills-6506.html","Owen","23","181","116","Angleterre","Pilier","[X]"
"","6512","EVANS","/joueurs/cai-evans-6512.html","Cai","20","185","84","Pays-de-Galles","Ouverture","[X]"
"","6515","THORNTON","/joueurs/george-thornton-6515.html","George","23","191","119","Ecosse","Pilier","[X]"
"","6517","ATTA","/joueurs/taju-atta-6517.html","Taju","20","187","96","Angleterre","Ailier","[X]"
"","6520","REID","/joueurs/miles-reid-6520.html","Miles","21","188","105","Angleterre","3ème ligne","[X]"
"","6521","BRITTON","/joueurs/will-britton-6521.html","Will","23","195","111","Angleterre","2ème ligne","[X]"
"","6522","GIGENA","/joueurs/facundo-gigena-6522.html","Facundo","25","182","111","Argentine","Pilier","[X]"
"","6527","BOTHAM","/joueurs/james-botham-6527.html","James","22","188","99","Pays-de-Galles","3ème ligne","[X]"
"","6528","SPINK","/joueurs/sam-spink-6528.html","Sam","","0","0","Angleterre","Centre","[X]"
"","6529","ANDERSON","/joueurs/cameron-anderson-6529.html","Cameron","20","187","93","Angleterre","Centre","[X]"
"","6530","CARDALL","/joueurs/tim-cardall-6530.html","Tim","23","0","0","Angleterre","2ème ligne","[X]"
"","6540","MURLEY","/joueurs/cadan-murley-6540.html","Cadan","20","175","92","Angleterre","Centre","[X]"
"","6541","MORRIS","/joueurs/dominic-morris-6541.html","Dominic","22","178","90","Angleterre","Centre","[X]"
"","6542","STIRZAKER","/joueurs/nic-stirzaker-6542.html","Nic","29","179","83","Australie","Mêlée","[X]"
"","6543","MORRIS","/joueurs/oli-morris-6543.html","Oli","20","178","87","Angleterre","Centre","[X]"
"","6545","OWLETT","/joueurs/jack-owlett-6545.html","Jack","25","187","122","Angleterre","Pilier","[X]"
"","6546","SKINNER","/joueurs/harvey-skinner-6546.html","Harvey","23","187","87","Angleterre","Ouverture","[X]"
"","6547","KENNY","/joueurs/james-kenny-6547.html","James","20","186","117","Angleterre","Pilier","[X]"
"","6548","LONSDALE","/joueurs/sean-lonsdale-6548.html","Sean","23","196","110","Angleterre","2ème ligne","[X]"
"","6550","LAVERICK","/joueurs/pete-laverick-6550.html","Pete","25","184","94","Angleterre","Centre","[X]"
"","6554","JORDAN","/joueurs/cameron-jordan-6554.html","Cameron","20","196","0","Angleterre","2ème ligne","[X]"
"","6555","LAVIN","/joueurs/henri-lavin-6555.html","Henri","19","188","102","Angleterre","3ème ligne","[X]"
"","6559","HINKLEY","/joueurs/aaron-hinkley-6559.html","Aaron","21","183","99","Angleterre","3ème ligne","[X]"
"","6564","CLEGG","/joueurs/justin-clegg-6564.html","Justin","23","207","111","Angleterre","2ème ligne","[X]"
"","6565","DAVID","/joueurs/nick-david-6565.html","Nick","21","183","82","Angleterre","Centre","[X]"
"","6567","WATKINS","/joueurs/berian-watkins-6567.html","Berian","28","183","120","Pays-de-Galles","Pilier","[X]"
"","6572","SNOW","/joueurs/joe-snow-6572.html","Joe","21","180","84","Angleterre","Mêlée","[X]"
"","6576","GUEHO","/joueurs/goulwen-gueho-6576.html","Goulwen","19","184","86","France","Ouverture","[X]"
"","6578","BARRETT","/joueurs/eoghan-barrett-6578.html","Eoghan","20","183","75","Irlande","Ailier","[X]"
"","6580","CHANGEL","/joueurs/ferdinand-changel-6580.html","Ferdinand","20","180","112","France","Pilier","[X]"
"","6581","ESPEUT","/joueurs/maxime-espeut-6581.html","Maxime","20","0","0","France","Centre","[X]"
"","6582","RECOR","/joueurs/paul-recor-6582.html","Paul","20","186","92","France","Centre","[X]"
"","6583","RAMETTE","/joueurs/alban-ramette-6583.html","Alban","21","188","91","France","Centre","[X]"
"","6585","PEYSSON","/joueurs/yann-peysson-6585.html","Yann","19","192","103","France","3ème ligne","[X]"
"","6586","PACHECO","/joueurs/pierre-pacheco-6586.html","Pierre","19","189","115","France","3ème ligne","[X]"
"","6587","SPRING","/joueurs/henry-spring-6587.html","Henry","19","185","105","Fidji","3ème ligne","[X]"
"","6589","SENATLA","/joueurs/seabelo-senatla-6589.html","Seabelo","27","186","76","Afrique du sud","Ailier","[X]"
"","6590","VILJOEN","/joueurs/ew-viljoen-6590.html","EW","24","192","104","Afrique du sud","Centre","[X]"
"","6591","WILLEMSE","/joueurs/damian-willemse-6591.html","Damian","21","184","90","Afrique du sud","Ouverture","[X]"
"","6593","VAN ZYL","/joueurs/chris-van-zyl-6593.html","Chris","33","197","112","Afrique du sud","2ème ligne","[X]"
"","6594","SCHICKERLING","/joueurs/jd-schickerling-6594.html","JD","24","203","117","Afrique du sud","2ème ligne","[X]"
"","6595","WIESE","/joueurs/cobus-wiese-6595.html","Cobus","22","199","116","Afrique du sud","3ème ligne","[X]"
"","6596","MUIR","/joueurs/dean-muir-6596.html","Dean","31","181","103","Afrique du sud","Talonneur","[X]"
"","6597","SADIE","/joueurs/carlu-sadie-6597.html","Carlü","23","180","124","Afrique du sud","Pilier","[X]"
"","6599","VAN DYK","/joueurs/kobus-van-dyk-6599.html","Kobus","25","196","111","Afrique du sud","3ème ligne","[X]"
"","6601","WHITEHEAD","/joueurs/george-whitehead-6601.html","George","31","184","86","Afrique du sud","Ouverture","[X]"
"","6602","ENGELBRECHT","/joueurs/jj-engelbrecht-6602.html","JJ","31","190","94","Afrique du sud","Centre","[X]"
"","6603","ZEISS","/joueurs/juan-pablo-zeiss-6603.html","Juan Pablo","30","183","120","Argentine","Pilier","[X]"
"","6607","BRINK","/joueurs/cyle-brink-6607.html","Cyle","26","190","99","Afrique du sud","3ème ligne","[X]"
"","6609","SMITH","/joueurs/dylan-smith-6609.html","Dylan","26","181","113","Afrique du sud","Pilier","[X]"
"","6611","SCHOEMAN","/joueurs/marnus-schoeman-6611.html","Marnus","31","180","100","Afrique du sud","3ème ligne","[X]"
"","6612","DAYIMANI","/joueurs/hacjivah-dayimani-6612.html","Hacjivah","22","188","99","Afrique du sud","3ème ligne","[X]"
"","6613","MNISI","/joueurs/howard-mnisi-6613.html","Howard","30","186","100","Afrique du sud","Centre","[X]"
"","6614","MARAIS","/joueurs/franco-marais-6614.html","Franco","27","185","108","Afrique du sud","Talonneur","[X]"
"","6615","BOTHA","/joueurs/ruan-botha-6615.html","Ruan","28","205","120","Afrique du sud","2ème ligne","[X]"
"","6616","LEWIES","/joueurs/stephan-lewies-6616.html","Stephan","28","201","116","Afrique du sud","2ème ligne","[X]"
"","6617","VERMEULEN","/joueurs/jacques-vermeulen-6617.html","Jacques","25","197","112","Afrique du sud","3ème ligne","[X]"
"","6618","MEYER","/joueurs/john-hubert-meyer-6618.html","John-Hubert","26","188","119","Afrique du sud","Pilier","[X]"
"","6619","ANDREWS","/joueurs/hyron-andrews-6619.html","Hyron","24","201","110","Afrique du sud","2ème ligne","[X]"
"","6620","PAUL","/joueurs/tyler-paul-6620.html","Tyler","24","195","116","Afrique du sud","2ème ligne","[X]"
"","6621","WILLIAMS","/joueurs/grant-williams-6621.html","Grant","23","0","0","Afrique du sud","Mêlée","[X]"
"","6622","THOMPSON","/joueurs/rob-thompson-6622.html","Rob","28","184","103","Nouvelle-Zélande","Centre","[X]"
"","6623","WALDEN","/joueurs/teihorangi-walden-6623.html","Teihorangi","26","185","96","Nouvelle-Zélande","Centre","[X]"
"","6625","LIENERT-BROWN","/joueurs/dan-lienert-brown-6625.html","Dan","27","184","112","Nouvelle-Zélande","Pilier","[X]"
"","6626","DIXON","/joueurs/ash-dixon-6626.html","Ash","31","182","103","Nouvelle-Zélande","Talonneur","[X]"
"","6627","TOKOLAHI","/joueurs/siate-tokolahi-6627.html","Siate","28","184","116","Tonga","Pilier","[X]"
"","6630","SEIULI","/joueurs/aki-seiuli-6630.html","Aki","27","184","116","Nouvelle-Zélande","Pilier","[X]"
"","6631","LOMAX","/joueurs/tyrel-lomax-6631.html","Tyrel","23","192","127","Australie","Pilier","[X]"
"","6633","HAMMINGTON","/joueurs/kayne-hammington-6633.html","Kayne","29","170","75","Nouvelle-Zélande","Mêlée","[X]"
"","6634","SMITH","/joueurs/fletcher-smith-6634.html","Fletcher","25","180","88","Nouvelle-Zélande","Ouverture","[X]"
"","6635","FADDES","/joueurs/matt-faddes-6635.html","Matt","28","185","94","Nouvelle-Zélande","Centre","[X]"
"","6636","GATLAND","/joueurs/bryn-gatland-6636.html","Bryn","24","178","90","Nouvelle-Zélande","Ouverture","[X]"
"","6638","HODGMAN","/joueurs/alex-hodgman-6638.html","Alex","26","196","122","Nouvelle-Zélande","Pilier","[X]"
"","6639","PARSONS","/joueurs/james-parsons-6639.html","James","33","185","110","Nouvelle-Zélande","Talonneur","[X]"
"","6640","COWLEY-TUIOTI","/joueurs/gerard-cowley-tuioti-6640.html","Gerard","27","196","112","Nouvelle-Zélande","2ème ligne","[X]"
"","6641","SCRAFTON","/joueurs/scott-scrafton-6641.html","Scott","26","200","114","Nouvelle-Zélande","2ème ligne","[X]"
"","6643","TARAMAI","/joueurs/murphy-taramai-6643.html","Murphy","27","186","99","Nouvelle-Zélande","3ème ligne","[X]"
"","6644","APISAI","/joueurs/leni-apisai-6644.html","Leni","24","181","106","Nouvelle-Zélande","Talonneur","[X]"
"","6648","RURU","/joueurs/jonathan-ruru-6648.html","Jonathan","27","183","94","Nouvelle-Zélande","Mêlée","[X]"
"","6649","NANAI","/joueurs/melani-nanai-6649.html","Melani","26","194","90","Samoa","Ailier","[X]"
"","6650","RATUVA","/joueurs/tevita-ratuva-6650.html","Tevita","24","198","110","Fidji","2ème ligne","[X]"
"","6651","MADDOCKS","/joueurs/jack-maddocks-6651.html","Jack","23","194","96","Australie","Arrière","[X]"
"","6652","ENGLISH","/joueurs/tom-english-6652.html","Tom","29","187","95","Australie","Centre","[X]"
"","6654","AINSLEY","/joueurs/jermaine-ainsley-6654.html","Jermaine","24","181","121","Nouvelle-Zélande","Pilier","[X]"
"","6655","COTTRELL","/joueurs/angus-cottrell-6655.html","Angus","30","191","105","Australie","3ème ligne","[X]"
"","6656","RANGI","/joueurs/anaru-rangi-6656.html","Anaru","31","181","117","Nouvelle-Zélande","Talonneur","[X]"
"","6657","SA'AGA","/joueurs/fereti-sa-aga-6657.html","Fereti","25","186","126","Australie","Pilier","[X]"
"","6660","HAYLETT-PETTY","/joueurs/ross-haylett-petty-6660.html","Ross","26","197","110","Australie","3ème ligne","[X]"
"","6661","RURU","/joueurs/michael-ruru-6661.html","Michael","29","182","93","Nouvelle-Zélande","Mêlée","[X]"
"","6662","TUPOU","/joueurs/semisi-tupou-6662.html","Semisi","20","183","94","Australie","Centre","[X]"
"","6663","FEAUAI-SAUTIA","/joueurs/chris-feauai-sautia-6663.html","Chris","26","181","101","Nouvelle-Zélande","Centre","[X]"
"","6664","PAIA'AUA","/joueurs/duncan-paia-aua-6664.html","Duncan","25","180","91","Nouvelle-Zélande","Centre","[X]"
"","6665","TUTTLE","/joueurs/james-tuttle-6665.html","James","23","176","84","Australie","Mêlée","[X]"
"","6667","MAFI","/joueurs/alex-mafi-6667.html","Alex","23","177","107","Australie","Talonneur","[X]"
"","6668","SMITH","/joueurs/jean-pierre-smith-6668.html","Jean-Pierre","30","186","115","Afrique du sud","Pilier","[X]"
"","6670","WRIGHT","/joueurs/liam-wright-6670.html","Liam","22","193","100","Australie","3ème ligne","[X]"
"","6671","MCDERMOTT","/joueurs/tate-mcdermott-6671.html","Tate","21","179","77","Australie","Mêlée","[X]"
"","6672","STEWART","/joueurs/hamish-stewart-6672.html","Hamish","22","183","90","Australie","Ouverture","[X]"
"","6673","DAUGUNU","/joueurs/filipo-daugunu-6673.html","Filipo","25","175","91","Fidji","Ailier","[X]"
"","6681","MOORE","/joueurs/james-moore-6681.html","James","26","195","110","Australie","2ème ligne","[X]"
"","6684","BANKS","/joueurs/thomas-banks-6684.html","Thomas","25","186","93","Australie","Arrière","[X]"
"","6688","ARNOLD","/joueurs/richie-arnold-6688.html","Richie","29","208","127","Australie","2ème ligne","[X]"
"","6689","VALETINI","/joueurs/rob-valetini-6689.html","Rob","21","193","113","Australie","3ème ligne","[X]"
"","6690","CUSACK","/joueurs/thomas-cusack-6690.html","Thomas","27","191","102","Australie","3ème ligne","[X]"
"","6691","NAISARANI","/joueurs/isi-naisarani-6691.html","Isi","25","195","110","Fidji","3ème ligne","[X]"
"","6692","ABEL","/joueurs/robbie-abel-6692.html","Robbie","30","183","108","Nouvelle-Zélande","Talonneur","[X]"
"","6694","MAKIN","/joueurs/les-makin-6694.html","Les","28","174","112","Australie","Pilier","[X]"
"","6697","LABUSCHAGNÉ","/joueurs/lappies-labuschagne-6697.html","Lappies","31","189","107","Afrique du sud","3ème ligne","[X]"
"","6698","BRIDGE","/joueurs/george-bridge-6698.html","George","25","186","96","Nouvelle-Zélande","Arrière","[X]"
"","6699","HALL","/joueurs/bryn-hall-6699.html","Bryn","28","183","93","Nouvelle-Zélande","Mêlée","[X]"
"","6700","ALAALATOA","/joueurs/michael-alaalatoa-6700.html","Michael","28","189","132","Australie","Pilier","[X]"
"","6702","JAGER","/joueurs/oli-jager-6702.html","Oli","21","192","117","Irlande","Pilier","[X]"
"","6703","HARMON","/joueurs/billy-harmon-6703.html","Billy","25","187","104","Nouvelle-Zélande","3ème ligne","[X]"
"","6704","HUNT","/joueurs/mitch-hunt-6704.html","Mitch","24","179","88","Nouvelle-Zélande","Arrière","[X]"
"","6705","MATAELE","/joueurs/manasa-mataele-6705.html","Manasa","23","185","100","Fidji","Ailier","[X]"
"","6706","STEVENSON","/joueurs/shaun-stevenson-6706.html","Shaun","23","190","90","Nouvelle-Zélande","Arrière","[X]"
"","6708","ALAIMALO","/joueurs/solomona-alaimalo-6708.html","Solomona","24","196","99","Nouvelle-Zélande","Centre","[X]"
"","6709","WEBER","/joueurs/brad-weber-6709.html","Brad","29","172","75","Nouvelle-Zélande","Mêlée","[X]"
"","6710","ROSS","/joueurs/aidan-ross-6710.html","Aidan","24","189","111","Nouvelle-Zélande","Pilier","[X]"
"","6711","BROWN","/joueurs/mitchell-brown-6711.html","Mitchell","26","194","110","Nouvelle-Zélande","3ème ligne","[X]"
"","6714","TA'AVAO","/joueurs/angus-taavao-matau-6714.html","Angus","30","194","127","Nouvelle-Zélande","Pilier","[X]"
"","6715","BOSHIER","/joueurs/lachlan-boshier-6715.html","Lachlan","25","194","102","Nouvelle-Zélande","3ème ligne","[X]"
"","6716","TAHURIORANGI","/joueurs/te-toiroa-tahuriorangi-6716.html","Te Toiroa","25","171","83","Nouvelle-Zélande","Mêlée","[X]"
"","6717","MCKENZIE","/joueurs/marty-mckenzie-6717.html","Marty","27","183","85","Nouvelle-Zélande","Arrière","[X]"
"","6718","WAINUI","/joueurs/sean-wainui-6718.html","Sean","24","192","100","Nouvelle-Zélande","Ailier","[X]"
"","6720","KELLAWAY","/joueurs/andrew-kellaway-6720.html","Andrew","24","183","94","Australie","Ailier","[X]"
"","6721","GORDON","/joueurs/jake-gordon-6721.html","Jake","26","186","85","Australie","Mêlée","[X]"
"","6723","STANIFORTH","/joueurs/thomas-staniforth-6723.html","Thomas","25","198","113","Australie","2ème ligne","[X]"
"","6724","WELLS","/joueurs/michael-wells-6724.html","Michael","26","190","104","Australie","3ème ligne","[X]"
"","6725","ROACH","/joueurs/hugh-roach-6725.html","Hugh","27","178","106","Australie","Talonneur","[X]"
"","6726","JOHNSON-HOLMES","/joueurs/harry-johnson-holmes-6726.html","Harry","23","186","111","Australie","Pilier","[X]"
"","6727","VUI","/joueurs/shambeckler-vui-6727.html","Shambeckler","22","180","118","Australie","Pilier","[X]"
"","6729","HOLLOWAY","/joueurs/jed-holloway-6729.html","Jed","27","195","118","Australie","2ème ligne","[X]"
"","6730","SHORT","/joueurs/mitch-short-6730.html","Mitch","","0","0","Australie","Mêlée","[X]"
"","6731","HEGARTY","/joueurs/bryce-hegarty-6731.html","Bryce","27","185","92","Australie","Ouverture","[X]"
"","6732","NEWSOME","/joueurs/alex-newsome-6732.html","Alex","25","189","93","Australie","Centre","[X]"
"","6733","MARAIS","/joueurs/sp-marais-6733.html","SP","31","185","94","Afrique du sud","Arrière","[X]"
"","6734","JANSEN VAN VUREN","/joueurs/marco-jansen-van-vuuren-6734.html","Marco","23","186","91","Afrique du sud","Mêlée","[X]"
"","6736","KAULASHVILI","/joueurs/saba-kaulashvili-6736.html","Saba","21","0","0","Géorgie","Pilier","[X]"
"","6737","KARKADZE","/joueurs/vano-karkadze-6737.html","Vano","19","178","103","Géorgie","Talonneur","[X]"
"","6738","SAGHINADZE","/joueurs/beka-saghinadze-6738.html","Beka","21","192","105","Géorgie","3ème ligne","[X]"
"","6739","NUTSUBIDZE","/joueurs/giorgi-nutsubidze-6739.html","Giorgi","21","178","105","Géorgie","Pilier","[X]"
"","6740","JAPARIDZE","/joueurs/luka-japaridze-6740.html","Luka","21","180","125","Géorgie","Pilier","[X]"
"","6742","ROSSOUW","/joueurs/divan-rossouw-6742.html","Divan","24","187","89","Namibie","Ailier","[X]"
"","6743","ODENDAAL","/joueurs/burger-odendaal-6743.html","Burger","26","187","98","Afrique du sud","Centre","[X]"
"","6744","KÔTZE","/joueurs/john-ben-kotze-6744.html","John-Ben","27","185","95","Afrique du sud","Centre","[X]"
"","6745","WARNER","/joueurs/andre-riaan-warner-6745.html","André Riaan","26","184","88","Afrique du sud","Mêlée","[X]"
"","6746","SCHOEMAN","/joueurs/pierre-schoeman-6746.html","Pierre","25","184","117","Afrique du sud","Pilier","[X]"
"","6747","VISAGIE","/joueurs/jaco-visagie-6747.html","Jaco","27","188","105","Afrique du sud","Talonneur","[X]"
"","6748","VAN WYK","/joueurs/frans-van-wyk-6748.html","Frans","24","190","128","Afrique du sud","Pilier","[X]"
"","6749","SMIT","/joueurs/roelof-smit-6749.html","Roelof","27","187","108","Afrique du sud","3ème ligne","[X]"
"","6750","BHOLI","/joueurs/thembelani-bholi-6750.html","Thembelani","30","191","112","Afrique du sud","3ème ligne","[X]"
"","6751","LIEBENBERG","/joueurs/hanro-liebenberg-6751.html","Hanro","24","197","118","Afrique du sud","3ème ligne","[X]"
"","6752","GQOBOKA","/joueurs/lizo-gqoboka-6752.html","Lizo","30","183","118","Afrique du sud","Pilier","[X]"
"","6753","VAN VUUREN","/joueurs/conraad-van-vuuren-6753.html","Conraad","24","183","115","Afrique du sud","Pilier","[X]"
"","6755","VAN STADEN","/joueurs/marco-van-staden-6755.html","Marco","24","184","108","Afrique du sud","3ème ligne","[X]"
"","6756","MATTHEWS","/joueurs/duncan-matthews-6756.html","Duncan","26","182","90","Afrique du sud","Ailier","[X]"
"","6757","PROCTOR","/joueurs/matt-proctor-6757.html","Matt","27","180","93","Nouvelle-Zélande","Centre","[X]"
"","6758","ASO","/joueurs/vince-aso-6758.html","Vince","25","181","101","Nouvelle-Zélande","Ailier","[X]"
"","6759","GOOSEN","/joueurs/wes-goosen-6759.html","Wes","24","180","92","Afrique du sud","Centre","[X]"
"","6760","RICCITELLI","/joueurs/ricky-riccitelli-6760.html","Ricky","25","180","110","Afrique du sud","Talonneur","[X]"
"","6761","MAY","/joueurs/ben-may-6761.html","Ben","37","193","124","Nouvelle-Zélande","Pilier","[X]"
"","6762","LOUSI","/joueurs/sam-lousi-6762.html","Sam","28","199","122","Nouvelle-Zélande","2ème ligne","[X]"
"","6763","EVANS","/joueurs/gareth-evans-6763.html","Gareth","28","190","106","Nouvelle-Zélande","3ème ligne","[X]"
"","6765","EVES","/joueurs/chris-eves-6765.html","Chris","32","188","118","Nouvelle-Zélande","Pilier","[X]"
"","6766","ARMSTRONG","/joueurs/fraser-armstrong-6766.html","Fraser","27","193","125","Nouvelle-Zélande","Pilier","[X]"
"","6767","DOUGLAS","/joueurs/murray-douglas-6767.html","Murray","30","199","119","Ecosse","2ème ligne","[X]"
"","6768","THOMSON","/joueurs/blade-thomson-6768.html","Blade","29","198","107","Nouvelle-Zélande","2ème ligne","[X]"
"","6769","LAM","/joueurs/ben-lam-6769.html","Ben","28","194","110","Nouvelle-Zélande","Ailier","[X]"
"","6770","FIDOW","/joueurs/alex-fidow-6770.html","Alex","22","187","123","Nouvelle-Zélande","Pilier","[X]"
"","6771","FATIALOFA","/joueurs/michael-fatialofa-6771.html","Michael","27","199","117","Nouvelle-Zélande","2ème ligne","[X]"
"","6772","FAIANE","/joueurs/tj-faiane-6772.html","TJ","24","175","92","Nouvelle-Zélande","Centre","[X]"
"","6774","NOCK","/joueurs/sam-nock-6774.html","Sam","23","178","85","Nouvelle-Zélande","Mêlée","[X]"
"","6775","FALCON","/joueurs/tiaan-falcon-6775.html","Tiaan","22","181","90","Nouvelle-Zélande","Ouverture","[X]"
"","6776","ALLARDICE","/joueurs/michael-allardice-6776.html","Michael","28","200","112","Nouvelle-Zélande","2ème ligne","[X]"
"","6777","JACOBSON","/joueurs/luke-jacobson-6777.html","Luke","22","191","107","Nouvelle-Zélande","3ème ligne","[X]"
"","6779","HOCKINGS","/joueurs/harry-hockings-6779.html","Harry","21","206","118","Australie","2ème ligne","[X]"
"","6780","SCOTT-YOUNG","/joueurs/angus-scott-young-6780.html","Angus","22","194","108","Australie","3ème ligne","[X]"
"","6781","MAYHEW","/joueurs/nic-mayhew-6781.html","Nic","31","180","114","Nouvelle-Zélande","Pilier","[X]"
"","6783","FAINGA'A","/joueurs/colby-fainga-a-6783.html","Colby","29","183","105","Australie","3ème ligne","[X]"
"","6784","GARDEN-BACHOP","/joueurs/jackson-garden-bachop-6784.html","Jackson","25","185","102","Nouvelle-Zélande","Ouverture","[X]"
"","6785","MAKALIO","/joueurs/andrew-makalio-6785.html","Andrew","28","182","128","Nouvelle-Zélande","Talonneur","[X]"
